district,state,month,normal_temp_c,normal_rainfall_mm,normal_humidity_pct
Phek,Nagaland,5,22,180,78
Phek,Nagaland,6,23,280,86
Phek,Nagaland,7,23,320,88
Phek,Nagaland,8,23,290,87
Phek,Nagaland,9,22,220,85
Phek,Nagaland,10,20,120,80
Phek,Nagaland,11,15,30,76
Phek,Nagaland,12,11,15,74
Tuensang,Nagaland,1,10,25,76
Tuensang,Nagaland,2,12,30,74
Tuensang,Nagaland,3,16,70,72
Tuensang,Nagaland,4,20,120,74
Tuensang,Nagaland,5,22,180,78
Tuensang,Nagaland,6,23,280,86
Tuensang,Nagaland,7,23,320,88
Tuensang,Nagaland,8,23,290,87
Tuensang,Nagaland,9,22,220,85
Tuensang,Nagaland,10,20,120,80
Tuensang,Nagaland,11,15,30,76
Tuensang,Nagaland,12,11,15,74
Wokha,Nagaland,1,10,25,76
Wokha,Nagaland,2,12,30,74
Wokha,Nagaland,3,16,70,72
Wokha,Nagaland,4,20,120,74
Wokha,Nagaland,5,22,180,78
Wokha,Nagaland,6,23,280,86
Wokha,Nagaland,7,23,320,88
Wokha,Nagaland,8,23,290,87
Wokha,Nagaland,9,22,220,85
Wokha,Nagaland,10,20,120,80
Wokha,Nagaland,11,15,30,76
Wokha,Nagaland,12,11,15,74
Zunheboto,Nagaland,1,10,25,76
Zunheboto,Nagaland,2,12,30,74
Zunheboto,Nagaland,3,16,70,72
Zunheboto,Nagaland,4,20,120,74
Zunheboto,Nagaland,5,22,180,78
Zunheboto,Nagaland,6,23,280,86
Zunheboto,Nagaland,7,23,320,88
Zunheboto,Nagaland,8,23,290,87
Zunheboto,Nagaland,9,22,220,85
Zunheboto,Nagaland,10,20,120,80
Zunheboto,Nagaland,11,15,30,76
Zunheboto,Nagaland,12,11,15,74
Angul,Odisha,1,20,15,68
Angul,Odisha,2,23,20,62
Angul,Odisha,3,27,20,55
Angul,Odisha,4,31,20,52
Angul,Odisha,5,34,40,55
Angul,Odisha,6,32,180,75
Angul,Odisha,7,29,320,85
Angul,Odisha,8,28,300,86
Angul,Odisha,9,28,230,82
Angul,Odisha,10,27,100,75
Angul,Odisha,11,22,30,65
Angul,Odisha,12,19,10,66
Baleshwar,Odisha,1,20,15,68
Baleshwar,Odisha,2,23,20,62
Baleshwar,Odisha,3,27,20,55
Baleshwar,Odisha,4,31,20,52
Baleshwar,Odisha,5,34,40,55
Baleshwar,Odisha,6,32,180,75
Baleshwar,Odisha,7,29,320,85
Baleshwar,Odisha,8,28,300,86
Baleshwar,Odisha,9,28,230,82
Baleshwar,Odisha,10,27,100,75
Baleshwar,Odisha,11,22,30,65
Baleshwar,Odisha,12,19,10,66
Baragarh,Odisha,1,20,15,68
Baragarh,Odisha,2,23,20,62
Baragarh,Odisha,3,27,20,55
Baragarh,Odisha,4,31,20,52
Baragarh,Odisha,5,34,40,55
Baragarh,Odisha,6,32,180,75
Baragarh,Odisha,7,29,320,85
Baragarh,Odisha,8,28,300,86
Baragarh,Odisha,9,28,230,82
Baragarh,Odisha,10,27,100,75
Baragarh,Odisha,11,22,30,65
Baragarh,Odisha,12,19,10,66
Bhadrak,Odisha,1,20,15,68
Bhadrak,Odisha,2,23,20,62
Bhadrak,Odisha,3,27,20,55
Bhadrak,Odisha,4,31,20,52
Bhadrak,Odisha,5,34,40,55
Bhadrak,Odisha,6,32,180,75
Bhadrak,Odisha,7,29,320,85
Bhadrak,Odisha,8,28,300,86
Bhadrak,Odisha,9,28,230,82
Bhadrak,Odisha,10,27,100,75
Bhadrak,Odisha,11,22,30,65
Bhadrak,Odisha,12,19,10,66
Bolangir,Odisha,1,20,15,68
Bolangir,Odisha,2,23,20,62
Bolangir,Odisha,3,27,20,55
Bolangir,Odisha,4,31,20,52
Bolangir,Odisha,5,34,40,55
Bolangir,Odisha,6,32,180,75
Bolangir,Odisha,7,29,320,85
Bolangir,Odisha,8,28,300,86
Bolangir,Odisha,9,28,230,82
Bolangir,Odisha,10,27,100,75
Bolangir,Odisha,11,22,30,65
Bolangir,Odisha,12,19,10,66
Boudh,Odisha,1,20,15,68
Boudh,Odisha,2,23,20,62
Boudh,Odisha,3,27,20,55
Boudh,Odisha,4,31,20,52
Boudh,Odisha,5,34,40,55
Boudh,Odisha,6,32,180,75
Boudh,Odisha,7,29,320,85
Boudh,Odisha,8,28,300,86
Boudh,Odisha,9,28,230,82
Boudh,Odisha,10,27,100,75
Boudh,Odisha,11,22,30,65
Boudh,Odisha,12,19,10,66
Cuttack,Odisha,1,20,15,68
Cuttack,Odisha,2,23,20,62
Cuttack,Odisha,3,27,20,55
Cuttack,Odisha,4,31,20,52
Cuttack,Odisha,5,34,40,55
Cuttack,Odisha,6,32,180,75
Cuttack,Odisha,7,29,320,85
Cuttack,Odisha,8,28,300,86
Cuttack,Odisha,9,28,230,82
Cuttack,Odisha,10,27,100,75
Cuttack,Odisha,11,22,30,65
Cuttack,Odisha,12,19,10,66
Deogarh,Odisha,1,20,15,68
Deogarh,Odisha,2,23,20,62
Deogarh,Odisha,3,27,20,55
Deogarh,Odisha,4,31,20,52
Deogarh,Odisha,5,34,40,55
Deogarh,Odisha,6,32,180,75
Deogarh,Odisha,7,29,320,85
Deogarh,Odisha,8,28,300,86
Deogarh,Odisha,9,28,230,82
Deogarh,Odisha,10,27,100,75
Deogarh,Odisha,11,22,30,65
Deogarh,Odisha,12,19,10,66
Dhenkanal,Odisha,1,20,15,68
Dhenkanal,Odisha,2,23,20,62
Dhenkanal,Odisha,3,27,20,55
Dhenkanal,Odisha,4,31,20,52
Dhenkanal,Odisha,5,34,40,55
Dhenkanal,Odisha,6,32,180,75
Dhenkanal,Odisha,7,29,320,85
Dhenkanal,Odisha,8,28,300,86
Dhenkanal,Odisha,9,28,230,82
Dhenkanal,Odisha,10,27,100,75
Dhenkanal,Odisha,11,22,30,65
Dhenkanal,Odisha,12,19,10,66
Gajapati,Odisha,1,20,15,68
Gajapati,Odisha,2,23,20,62
Gajapati,Odisha,3,27,20,55
Gajapati,Odisha,4,31,20,52
Gajapati,Odisha,5,34,40,55
Gajapati,Odisha,6,32,180,75
Gajapati,Odisha,7,29,320,85
Gajapati,Odisha,8,28,300,86
Gajapati,Odisha,9,28,230,82
Gajapati,Odisha,10,27,100,75
Gajapati,Odisha,11,22,30,65
Gajapati,Odisha,12,19,10,66
Ganjam,Odisha,1,20,15,68
Ganjam,Odisha,2,23,20,62
Ganjam,Odisha,3,27,20,55
Ganjam,Odisha,4,31,20,52
Ganjam,Odisha,5,34,40,55
Ganjam,Odisha,6,32,180,75
Ganjam,Odisha,7,29,320,85
Ganjam,Odisha,8,28,300,86
Ganjam,Odisha,9,28,230,82
Ganjam,Odisha,10,27,100,75
Ganjam,Odisha,11,22,30,65
Ganjam,Odisha,12,19,10,66
Jagatsinghpur,Odisha,1,20,15,68
Jagatsinghpur,Odisha,2,23,20,62
Jagatsinghpur,Odisha,3,27,20,55
Jagatsinghpur,Odisha,4,31,20,52
Jagatsinghpur,Odisha,5,34,40,55
Jagatsinghpur,Odisha,6,32,180,75
Jagatsinghpur,Odisha,7,29,320,85
Jagatsinghpur,Odisha,8,28,300,86
Jagatsinghpur,Odisha,9,28,230,82
Jagatsinghpur,Odisha,10,27,100,75
Jagatsinghpur,Odisha,11,22,30,65
Jagatsinghpur,Odisha,12,19,10,66
Jajpur,Odisha,1,20,15,68
Jajpur,Odisha,2,23,20,62
Jajpur,Odisha,3,27,20,55
Jajpur,Odisha,4,31,20,52
Jajpur,Odisha,5,34,40,55
Jajpur,Odisha,6,32,180,75
Jajpur,Odisha,7,29,320,85
Jajpur,Odisha,8,28,300,86
Jajpur,Odisha,9,28,230,82
Jajpur,Odisha,10,27,100,75
Jajpur,Odisha,11,22,30,65
Jajpur,Odisha,12,19,10,66
Jharsuguda,Odisha,1,20,15,68
Jharsuguda,Odisha,2,23,20,62
Jharsuguda,Odisha,3,27,20,55
Jharsuguda,Odisha,4,31,20,52
Jharsuguda,Odisha,5,34,40,55
Jharsuguda,Odisha,6,32,180,75
Jharsuguda,Odisha,7,29,320,85
Jharsuguda,Odisha,8,28,300,86
Jharsuguda,Odisha,9,28,230,82
Jharsuguda,Odisha,10,27,100,75
Jharsuguda,Odisha,11,22,30,65
Jharsuguda,Odisha,12,19,10,66
Kalahandi,Odisha,1,20,15,68
Kalahandi,Odisha,2,23,20,62
Kalahandi,Odisha,3,27,20,55
Kalahandi,Odisha,4,31,20,52
Kalahandi,Odisha,5,34,40,55
Kalahandi,Odisha,6,32,180,75
Kalahandi,Odisha,7,29,320,85
Kalahandi,Odisha,8,28,300,86
Kalahandi,Odisha,9,28,230,82
Kalahandi,Odisha,10,27,100,75
Kalahandi,Odisha,11,22,30,65
Kalahandi,Odisha,12,19,10,66
Kandhamal,Odisha,1,20,15,68
Kandhamal,Odisha,2,23,20,62
Kandhamal,Odisha,3,27,20,55
Kandhamal,Odisha,4,31,20,52
Kandhamal,Odisha,5,34,40,55
Kandhamal,Odisha,6,32,180,75
Kandhamal,Odisha,7,29,320,85
Kandhamal,Odisha,8,28,300,86
Kandhamal,Odisha,9,28,230,82
Kandhamal,Odisha,10,27,100,75
Kandhamal,Odisha,11,22,30,65
Kandhamal,Odisha,12,19,10,66
Kendrapara,Odisha,1,20,15,68
Kendrapara,Odisha,2,23,20,62
Kendrapara,Odisha,3,27,20,55
Kendrapara,Odisha,4,31,20,52
Kendrapara,Odisha,5,34,40,55
Kendrapara,Odisha,6,32,180,75
Kendrapara,Odisha,7,29,320,85
Kendrapara,Odisha,8,28,300,86
Kendrapara,Odisha,9,28,230,82
Kendrapara,Odisha,10,27,100,75
Kendrapara,Odisha,11,22,30,65
Kendrapara,Odisha,12,19,10,66
Keonjhar,Odisha,1,20,15,68
Keonjhar,Odisha,2,23,20,62
Keonjhar,Odisha,3,27,20,55
Keonjhar,Odisha,4,31,20,52
Keonjhar,Odisha,5,34,40,55
Keonjhar,Odisha,6,32,180,75
Keonjhar,Odisha,7,29,320,85
Keonjhar,Odisha,8,28,300,86
Keonjhar,Odisha,9,28,230,82
Keonjhar,Odisha,10,27,100,75
Keonjhar,Odisha,11,22,30,65
Keonjhar,Odisha,12,19,10,66
Khordha,Odisha,1,20,15,68
Khordha,Odisha,2,23,20,62
Khordha,Odisha,3,27,20,55
Khordha,Odisha,4,31,20,52
Khordha,Odisha,5,34,40,55
Khordha,Odisha,6,32,180,75
Khordha,Odisha,7,29,320,85
Khordha,Odisha,8,28,300,86
Khordha,Odisha,9,28,230,82
Khordha,Odisha,10,27,100,75
Khordha,Odisha,11,22,30,65
Khordha,Odisha,12,19,10,66
Koraput,Odisha,1,20,15,68
Koraput,Odisha,2,23,20,62
Koraput,Odisha,3,27,20,55
Koraput,Odisha,4,31,20,52
Koraput,Odisha,5,34,40,55
Koraput,Odisha,6,32,180,75
Koraput,Odisha,7,29,320,85
Koraput,Odisha,8,28,300,86
Koraput,Odisha,9,28,230,82
Koraput,Odisha,10,27,100,75
Koraput,Odisha,11,22,30,65
Koraput,Odisha,12,19,10,66
Malkangiri,Odisha,1,20,15,68
Malkangiri,Odisha,2,23,20,62
Malkangiri,Odisha,3,27,20,55
Malkangiri,Odisha,4,31,20,52
Malkangiri,Odisha,5,34,40,55
Malkangiri,Odisha,6,32,180,75
Malkangiri,Odisha,7,29,320,85
Malkangiri,Odisha,8,28,300,86
Malkangiri,Odisha,9,28,230,82
Malkangiri,Odisha,10,27,100,75
Malkangiri,Odisha,11,22,30,65
Malkangiri,Odisha,12,19,10,66
Mayurbhanj,Odisha,1,20,15,68
Mayurbhanj,Odisha,2,23,20,62
Mayurbhanj,Odisha,3,27,20,55
Mayurbhanj,Odisha,4,31,20,52
Mayurbhanj,Odisha,5,34,40,55
Mayurbhanj,Odisha,6,32,180,75
Mayurbhanj,Odisha,7,29,320,85
Mayurbhanj,Odisha,8,28,300,86
Mayurbhanj,Odisha,9,28,230,82
Mayurbhanj,Odisha,10,27,100,75
Mayurbhanj,Odisha,11,22,30,65
Mayurbhanj,Odisha,12,19,10,66
Nabarangpur,Odisha,1,20,15,68
Nabarangpur,Odisha,2,23,20,62
Nabarangpur,Odisha,3,27,20,55
Nabarangpur,Odisha,4,31,20,52
Nabarangpur,Odisha,5,34,40,55
Nabarangpur,Odisha,6,32,180,75
Nabarangpur,Odisha,7,29,320,85
Nabarangpur,Odisha,8,28,300,86
Nabarangpur,Odisha,9,28,230,82
Nabarangpur,Odisha,10,27,100,75
Nabarangpur,Odisha,11,22,30,65
Nabarangpur,Odisha,12,19,10,66
Nayagarh,Odisha,1,20,15,68
Nayagarh,Odisha,2,23,20,62
Nayagarh,Odisha,3,27,20,55
Nayagarh,Odisha,4,31,20,52
Nayagarh,Odisha,5,34,40,55
Nayagarh,Odisha,6,32,180,75
Nayagarh,Odisha,7,29,320,85
Nayagarh,Odisha,8,28,300,86
Nayagarh,Odisha,9,28,230,82
Nayagarh,Odisha,10,27,100,75
Nayagarh,Odisha,11,22,30,65
Nayagarh,Odisha,12,19,10,66
Nuapada,Odisha,1,20,15,68
Nuapada,Odisha,2,23,20,62
Nuapada,Odisha,3,27,20,55
Nuapada,Odisha,4,31,20,52
Nuapada,Odisha,5,34,40,55
Nuapada,Odisha,6,32,180,75
Nuapada,Odisha,7,29,320,85
Nuapada,Odisha,8,28,300,86
Nuapada,Odisha,9,28,230,82
Nuapada,Odisha,10,27,100,75
Nuapada,Odisha,11,22,30,65
Nuapada,Odisha,12,19,10,66
Puri,Odisha,1,20,15,68
Puri,Odisha,2,23,20,62
Puri,Odisha,3,27,20,55
Puri,Odisha,4,31,20,52
Puri,Odisha,5,34,40,55
Puri,Odisha,6,32,180,75
Puri,Odisha,7,29,320,85
Puri,Odisha,8,28,300,86
Puri,Odisha,9,28,230,82
Puri,Odisha,10,27,100,75
Puri,Odisha,11,22,30,65
Puri,Odisha,12,19,10,66
Rayagada,Odisha,1,20,15,68
Rayagada,Odisha,2,23,20,62
Rayagada,Odisha,3,27,20,55
Rayagada,Odisha,4,31,20,52
Rayagada,Odisha,5,34,40,55
Rayagada,Odisha,6,32,180,75
Rayagada,Odisha,7,29,320,85
Rayagada,Odisha,8,28,300,86
Rayagada,Odisha,9,28,230,82
Rayagada,Odisha,10,27,100,75
Rayagada,Odisha,11,22,30,65
Rayagada,Odisha,12,19,10,66
Sambalpur,Odisha,1,20,15,68
Sambalpur,Odisha,2,23,20,62
Sambalpur,Odisha,3,27,20,55
Sambalpur,Odisha,4,31,20,52
Sambalpur,Odisha,5,34,40,55
Sambalpur,Odisha,6,32,180,75
Sambalpur,Odisha,7,29,320,85
Sambalpur,Odisha,8,28,300,86
Sambalpur,Odisha,9,28,230,82
Sambalpur,Odisha,10,27,100,75
Sambalpur,Odisha,11,22,30,65
Sambalpur,Odisha,12,19,10,66
Sonepur,Odisha,1,20,15,68
Sonepur,Odisha,2,23,20,62
Sonepur,Odisha,3,27,20,55
Sonepur,Odisha,4,31,20,52
Sonepur,Odisha,5,34,40,55
Sonepur,Odisha,6,32,180,75
Sonepur,Odisha,7,29,320,85
Sonepur,Odisha,8,28,300,86
Sonepur,Odisha,9,28,230,82
Sonepur,Odisha,10,27,100,75
Sonepur,Odisha,11,22,30,65
Sonepur,Odisha,12,19,10,66
Sundargarh,Odisha,1,20,15,68
Sundargarh,Odisha,2,23,20,62
Sundargarh,Odisha,3,27,20,55
Sundargarh,Odisha,4,31,20,52
Sundargarh,Odisha,5,34,40,55
Sundargarh,Odisha,6,32,180,75
Sundargarh,Odisha,7,29,320,85
Sundargarh,Odisha,8,28,300,86
Sundargarh,Odisha,9,28,230,82
Sundargarh,Odisha,10,27,100,75
Sundargarh,Odisha,11,22,30,65
Sundargarh,Odisha,12,19,10,66
Karaikal,Puducherry,1,25,30,72
Karaikal,Puducherry,2,26,20,68
Karaikal,Puducherry,3,28,10,65
Karaikal,Puducherry,4,31,15,65
Karaikal,Puducherry,5,33,40,65
Karaikal,Puducherry,6,32,40,72
Karaikal,Puducherry,7,30,60,76
Karaikal,Puducherry,8,29,80,76
Karaikal,Puducherry,9,29,100,76
Karaikal,Puducherry,10,28,200,78
Karaikal,Puducherry,11,26,280,78
Karaikal,Puducherry,12,25,100,74
Mahe,Puducherry,1,25,30,72
Mahe,Puducherry,2,26,20,68
Mahe,Puducherry,3,28,10,65
Mahe,Puducherry,4,31,15,65
Mahe,Puducherry,5,33,40,65
Mahe,Puducherry,6,32,40,72
Mahe,Puducherry,7,30,60,76
Mahe,Puducherry,8,29,80,76
Mahe,Puducherry,9,29,100,76
Mahe,Puducherry,10,28,200,78
Mahe,Puducherry,11,26,280,78
Mahe,Puducherry,12,25,100,74
Puducherry,Puducherry,1,25,30,72
Puducherry,Puducherry,2,26,20,68
Puducherry,Puducherry,3,28,10,65
Puducherry,Puducherry,4,31,15,65
Puducherry,Puducherry,5,33,40,65
Puducherry,Puducherry,6,32,40,72
Puducherry,Puducherry,7,30,60,76
Puducherry,Puducherry,8,29,80,76
Puducherry,Puducherry,9,29,100,76
Puducherry,Puducherry,10,28,200,78
Puducherry,Puducherry,11,26,280,78
Puducherry,Puducherry,12,25,100,74
Yanam,Puducherry,1,25,30,72
Yanam,Puducherry,2,26,20,68
Yanam,Puducherry,3,28,10,65
Yanam,Puducherry,4,31,15,65
Yanam,Puducherry,5,33,40,65
Yanam,Puducherry,6,32,40,72
Yanam,Puducherry,7,30,60,76
Yanam,Puducherry,8,29,80,76
Yanam,Puducherry,9,29,100,76
Yanam,Puducherry,10,28,200,78
Yanam,Puducherry,11,26,280,78
Yanam,Puducherry,12,25,100,74
Amritsar,Punjab,1,11,30,75
Amritsar,Punjab,2,13,25,68
Amritsar,Punjab,3,18,20,58
Amritsar,Punjab,4,24,15,48
Amritsar,Punjab,5,29,20,42
Amritsar,Punjab,6,32,55,55
Amritsar,Punjab,7,30,120,72
Amritsar,Punjab,8,29,110,76
Amritsar,Punjab,9,27,65,70
Amritsar,Punjab,10,22,15,60
Amritsar,Punjab,11,16,5,62
Amritsar,Punjab,12,11,20,72
Bathinda,Punjab,1,11,30,75
Bathinda,Punjab,2,13,25,68
Bathinda,Punjab,3,18,20,58
Bathinda,Punjab,4,24,15,48
Bathinda,Punjab,5,29,20,42
Bathinda,Punjab,6,32,55,55
Bathinda,Punjab,7,30,120,72
Bathinda,Punjab,8,29,110,76
Bathinda,Punjab,9,27,65,70
Bathinda,Punjab,10,22,15,60
Bathinda,Punjab,11,16,5,62
Bathinda,Punjab,12,11,20,72
Faridkot,Punjab,1,11,30,75
Faridkot,Punjab,2,13,25,68
Faridkot,Punjab,3,18,20,58
Faridkot,Punjab,4,24,15,48
Faridkot,Punjab,5,29,20,42
Faridkot,Punjab,6,32,55,55
Faridkot,Punjab,7,30,120,72
Faridkot,Punjab,8,29,110,76
Faridkot,Punjab,9,27,65,70
Faridkot,Punjab,10,22,15,60
Faridkot,Punjab,11,16,5,62
Faridkot,Punjab,12,11,20,72
Fatehgarh Sahib,Punjab,1,11,30,75
Fatehgarh Sahib,Punjab,2,13,25,68
Fatehgarh Sahib,Punjab,3,18,20,58
Fatehgarh Sahib,Punjab,4,24,15,48
Fatehgarh Sahib,Punjab,5,29,20,42
Fatehgarh Sahib,Punjab,6,32,55,55
Fatehgarh Sahib,Punjab,7,30,120,72
Fatehgarh Sahib,Punjab,8,29,110,76
Fatehgarh Sahib,Punjab,9,27,65,70
Fatehgarh Sahib,Punjab,10,22,15,60
Fatehgarh Sahib,Punjab,11,16,5,62
Fatehgarh Sahib,Punjab,12,11,20,72
Firozpur,Punjab,1,11,30,75
Firozpur,Punjab,2,13,25,68
Firozpur,Punjab,3,18,20,58
Firozpur,Punjab,4,24,15,48
Firozpur,Punjab,5,29,20,42
Firozpur,Punjab,6,32,55,55
Firozpur,Punjab,7,30,120,72
Firozpur,Punjab,8,29,110,76
Firozpur,Punjab,9,27,65,70
Firozpur,Punjab,10,22,15,60
Firozpur,Punjab,11,16,5,62
Firozpur,Punjab,12,11,20,72
Gurdaspur,Punjab,1,11,30,75
Gurdaspur,Punjab,2,13,25,68
Gurdaspur,Punjab,3,18,20,58
Gurdaspur,Punjab,4,24,15,48
Gurdaspur,Punjab,5,29,20,42
Gurdaspur,Punjab,6,32,55,55
Gurdaspur,Punjab,7,30,120,72
Gurdaspur,Punjab,8,29,110,76
Gurdaspur,Punjab,9,27,65,70
Gurdaspur,Punjab,10,22,15,60
Gurdaspur,Punjab,11,16,5,62
Gurdaspur,Punjab,12,11,20,72
Hoshiarpur,Punjab,1,11,30,75
Hoshiarpur,Punjab,2,13,25,68
Hoshiarpur,Punjab,3,18,20,58
Hoshiarpur,Punjab,4,24,15,48
Hoshiarpur,Punjab,5,29,20,42
Hoshiarpur,Punjab,6,32,55,55
Hoshiarpur,Punjab,7,30,120,72
Hoshiarpur,Punjab,8,29,110,76
Hoshiarpur,Punjab,9,27,65,70
Hoshiarpur,Punjab,10,22,15,60
Hoshiarpur,Punjab,11,16,5,62
Hoshiarpur,Punjab,12,11,20,72
Jalandhar,Punjab,1,11,30,75
Jalandhar,Punjab,2,13,25,68
Jalandhar,Punjab,3,18,20,58
Jalandhar,Punjab,4,24,15,48
Jalandhar,Punjab,5,29,20,42
Jalandhar,Punjab,6,32,55,55
Jalandhar,Punjab,7,30,120,72
Jalandhar,Punjab,8,29,110,76
Jalandhar,Punjab,9,27,65,70
Jalandhar,Punjab,10,22,15,60
Jalandhar,Punjab,11,16,5,62
Jalandhar,Punjab,12,11,20,72
Kapurthala,Punjab,1,11,30,75
Kapurthala,Punjab,2,13,25,68
Kapurthala,Punjab,3,18,20,58
Kapurthala,Punjab,4,24,15,48
Kapurthala,Punjab,5,29,20,42
Kapurthala,Punjab,6,32,55,55
Kapurthala,Punjab,7,30,120,72
Kapurthala,Punjab,8,29,110,76
Kapurthala,Punjab,9,27,65,70
Kapurthala,Punjab,10,22,15,60
Kapurthala,Punjab,11,16,5,62
Kapurthala,Punjab,12,11,20,72
Ludhiana,Punjab,1,11,30,75
Ludhiana,Punjab,2,13,25,68
Ludhiana,Punjab,3,18,20,58
Ludhiana,Punjab,4,24,15,48
Ludhiana,Punjab,5,29,20,42
Ludhiana,Punjab,6,32,55,55
Ludhiana,Punjab,7,30,120,72
Ludhiana,Punjab,8,29,110,76
Ludhiana,Punjab,9,27,65,70
Ludhiana,Punjab,10,22,15,60
Ludhiana,Punjab,11,16,5,62
Ludhiana,Punjab,12,11,20,72
Mansa,Punjab,1,11,30,75
Mansa,Punjab,2,13,25,68
Mansa,Punjab,3,18,20,58
Mansa,Punjab,4,24,15,48
Mansa,Punjab,5,29,20,42
Mansa,Punjab,6,32,55,55
Mansa,Punjab,7,30,120,72
Mansa,Punjab,8,29,110,76
Mansa,Punjab,9,27,65,70
Mansa,Punjab,10,22,15,60
Mansa,Punjab,11,16,5,62
Mansa,Punjab,12,11,20,72
Moga,Punjab,1,11,30,75
Moga,Punjab,2,13,25,68
Moga,Punjab,3,18,20,58
Moga,Punjab,4,24,15,48
Moga,Punjab,5,29,20,42
Moga,Punjab,6,32,55,55
Moga,Punjab,7,30,120,72
Moga,Punjab,8,29,110,76
Moga,Punjab,9,27,65,70
Moga,Punjab,10,22,15,60
Moga,Punjab,11,16,5,62
Moga,Punjab,12,11,20,72
Muktsar,Punjab,1,11,30,75
Muktsar,Punjab,2,13,25,68
Muktsar,Punjab,3,18,20,58
Muktsar,Punjab,4,24,15,48
Muktsar,Punjab,5,29,20,42
Muktsar,Punjab,6,32,55,55
Muktsar,Punjab,7,30,120,72
Muktsar,Punjab,8,29,110,76
Muktsar,Punjab,9,27,65,70
Muktsar,Punjab,10,22,15,60
Muktsar,Punjab,11,16,5,62
Muktsar,Punjab,12,11,20,72
Nawan Shehar,Punjab,1,11,30,75
Nawan Shehar,Punjab,2,13,25,68
Nawan Shehar,Punjab,3,18,20,58
Nawan Shehar,Punjab,4,24,15,48
Nawan Shehar,Punjab,5,29,20,42
Nawan Shehar,Punjab,6,32,55,55
Nawan Shehar,Punjab,7,30,120,72
Nawan Shehar,Punjab,8,29,110,76
Nawan Shehar,Punjab,9,27,65,70
Nawan Shehar,Punjab,10,22,15,60
Nawan Shehar,Punjab,11,16,5,62
Nawan Shehar,Punjab,12,11,20,72
Patiala,Punjab,1,11,30,75
Patiala,Punjab,2,13,25,68
Patiala,Punjab,3,18,20,58
Patiala,Punjab,4,24,15,48
Patiala,Punjab,5,29,20,42
Patiala,Punjab,6,32,55,55
Patiala,Punjab,7,30,120,72
Patiala,Punjab,8,29,110,76
Patiala,Punjab,9,27,65,70
Patiala,Punjab,10,22,15,60
Patiala,Punjab,11,16,5,62
Patiala,Punjab,12,11,20,72
Rupnagar,Punjab,1,11,30,75
Rupnagar,Punjab,2,13,25,68
Rupnagar,Punjab,3,18,20,58
Rupnagar,Punjab,4,24,15,48
Rupnagar,Punjab,5,29,20,42
Rupnagar,Punjab,6,32,55,55
Rupnagar,Punjab,7,30,120,72
Rupnagar,Punjab,8,29,110,76
Rupnagar,Punjab,9,27,65,70
Rupnagar,Punjab,10,22,15,60
Rupnagar,Punjab,11,16,5,62
Rupnagar,Punjab,12,11,20,72
Sangrur,Punjab,1,11,30,75
Sangrur,Punjab,2,13,25,68
Sangrur,Punjab,3,18,20,58
Sangrur,Punjab,4,24,15,48
Sangrur,Punjab,5,29,20,42
Sangrur,Punjab,6,32,55,55
Sangrur,Punjab,7,30,120,72
Sangrur,Punjab,8,29,110,76
Sangrur,Punjab,9,27,65,70
Sangrur,Punjab,10,22,15,60
Sangrur,Punjab,11,16,5,62
Sangrur,Punjab,12,11,20,72
Ajmer,Rajasthan,1,14,8,55
Ajmer,Rajasthan,2,17,8,48
Ajmer,Rajasthan,3,23,5,40
Ajmer,Rajasthan,4,29,5,32
Ajmer,Rajasthan,5,34,10,28
Ajmer,Rajasthan,6,35,30,40
Ajmer,Rajasthan,7,32,100,58
Ajmer,Rajasthan,8,30,110,60
Ajmer,Rajasthan,9,29,50,52
Ajmer,Rajasthan,10,26,10,42
Ajmer,Rajasthan,11,20,5,42
Ajmer,Rajasthan,12,15,5,52
Alwar,Rajasthan,1,14,8,55
Alwar,Rajasthan,2,17,8,48
Alwar,Rajasthan,3,23,5,40
Alwar,Rajasthan,4,29,5,32
Alwar,Rajasthan,5,34,10,28
Alwar,Rajasthan,6,35,30,40
Alwar,Rajasthan,7,32,100,58
Alwar,Rajasthan,8,30,110,60
Alwar,Rajasthan,9,29,50,52
Alwar,Rajasthan,10,26,10,42
Alwar,Rajasthan,11,20,5,42
Alwar,Rajasthan,12,15,5,52
Banswara,Rajasthan,1,14,8,55
Banswara,Rajasthan,2,17,8,48
Banswara,Rajasthan,3,23,5,40
Banswara,Rajasthan,4,29,5,32
Banswara,Rajasthan,5,34,10,28
Banswara,Rajasthan,6,35,30,40
Banswara,Rajasthan,7,32,100,58
Banswara,Rajasthan,8,30,110,60
Banswara,Rajasthan,9,29,50,52
Banswara,Rajasthan,10,26,10,42
Banswara,Rajasthan,11,20,5,42
Banswara,Rajasthan,12,15,5,52
Baran,Rajasthan,1,14,8,55
Baran,Rajasthan,2,17,8,48
Baran,Rajasthan,3,23,5,40
Baran,Rajasthan,4,29,5,32
Baran,Rajasthan,5,34,10,28
Baran,Rajasthan,6,35,30,40
Baran,Rajasthan,7,32,100,58
Baran,Rajasthan,8,30,110,60
Baran,Rajasthan,9,29,50,52
Baran,Rajasthan,10,26,10,42
Baran,Rajasthan,11,20,5,42
Baran,Rajasthan,12,15,5,52
Barmer,Rajasthan,1,14,8,55
Barmer,Rajasthan,2,17,8,48
Barmer,Rajasthan,3,23,5,40
Barmer,Rajasthan,4,29,5,32
Barmer,Rajasthan,5,34,10,28
Barmer,Rajasthan,6,35,30,40
